,word,frequency,rank,ln_frequency,ln_rank
2472,还会,2,3172,0.6931471805599453,8.06211758275474
1235,吹,2,3173,0.6931471805599453,8.062432791583195
2426,蛇,2,3174,0.6931471805599453,8.062747901086354
2444,新的篇章,2,3175,0.6931471805599453,8.063062911326792
377,三分,2,3176,0.6931471805599453,8.063377822367027
1582,印象,2,3177,0.6931471805599453,8.063692634269517
427,出丑,2,3178,0.6931471805599453,8.064007347096661
2452,歌声,2,3179,0.6931471805599453,8.064321960910803
429,小爷,2,3180,0.6931471805599453,8.064636475774222
1581,刻板,2,3181,0.6931471805599453,8.064950891749143
392,装备,2,3182,0.6931471805599453,8.065265208897733
433,唔,2,3183,0.6931471805599453,8.065579427282092
6301,没过,1,3184,0.0,8.065893546964274
6145,饿死,1,3185,0.0,8.066207568006265
6298,天南海北,1,3186,0.0,8.066521490469993
6297,眼球,1,3187,0.0,8.066835314417336
7976,科技,1,3188,0.0,8.067149039910106
6134,打断,1,3189,0.0,8.067462667010057
7992,烧成灰,1,3190,0.0,8.06777619577889
8065,一截,1,3191,0.0,8.068089626278244
8066,注解,1,3192,0.0,8.068402958569699
6146,拽,1,3193,0.0,8.068716192714781
6299,任由,1,3194,0.0,8.069029328774958
6147,后腿,1,3195,0.0,8.069342366811636
8067,惊人,1,3196,0.0,8.069655306886165
6296,博人,1,3197,0.0,8.069968149059841
6295,旅程,1,3198,0.0,8.0702808933939
6421,枪声,1,3199,0.0,8.070593539949519
8068,陪衬,1,3200,0.0,8.070906088787819
6420,集结,1,3201,0.0,8.071218539969863
6422,后人,1,3202,0.0,8.07153089355666
8063,老半天,1,3203,0.0,8.071843149609158
6141,理,1,3204,0.0,8.07215530818825
7942,言语,1,3205,0.0,8.07246736935477
6137,做些,1,3206,0.0,8.072779333169498
6329,越是,1,3207,0.0,8.073091199693154
6149,火焰,1,3208,0.0,8.073402968986406
6140,大事,1,3209,0.0,8.073714641109857
6423,流传,1,3210,0.0,8.07402621612406
7991,一壶酒,1,3211,0.0,8.074337694089515
8064,洗澡,1,3212,0.0,8.074649075066652
7941,走拢,1,3213,0.0,8.074960359115858
6135,恶性循环,1,3214,0.0,8.075271546297458
6424,残忍,1,3215,0.0,8.07558263667172
6330,荒唐,1,3216,0.0,8.075893630298857
6142,咚,1,3217,0.0,8.076204527239026
6302,云朵,1,3218,0.0,8.076515327552329
6331,不忘初,1,3219,0.0,8.076826031298808
6138,酷而,1,3220,0.0,8.077136638538454
7975,局面,1,3221,0.0,8.0774471493312
6300,海水,1,3222,0.0,8.07775756373692
6139,除死,1,3223,0.0,8.078067881815437
6263,地下室,1,3224,0.0,8.07837810362652
6150,飘逸,1,3225,0.0,8.078688229229872
6407,闪耀,1,3226,0.0,8.078998258685154
8053,插翅,1,3227,0.0,8.079308192051961
6335,与生俱来,1,3228,0.0,8.07961802938984
6162,匹敌,1,3229,0.0,8.079927770758275
6288,微弱,1,3230,0.0,8.080237416216702
6163,竞赛,1,3231,0.0,8.080546965824498
6336,独有,1,3232,0.0,8.080856419640986
6164,里照,1,3233,0.0,8.081165777725433
6337,苍茫,1,3234,0.0,8.081475040137052
8052,理睬,1,3235,0.0,8.081784206935001
8051,人类,1,3236,0.0,8.082093278178382
6408,激励,1,3237,0.0,8.082402253926244
6406,反弹,1,3238,0.0,8.08271113423758
8055,少来,1,3239,0.0,8.08301991917133
6166,去路,1,3240,0.0,8.083328608786376
7994,想个,1,3241,0.0,8.083637203141548
8050,于,1,3242,0.0,8.08394570229562
6338,起航,1,3243,0.0,8.084254106307318
6168,踩死,1,3244,0.0,8.084562415235304
6405,触底,1,3245,0.0,8.08487062913819
7973,挡路,1,3246,0.0,8.085178748074537
6286,情仇,1,3247,0.0,8.085486772102845
7943,翱翔,1,3248,0.0,8.085794701281568
6169,笑意,1,3249,0.0,8.0861025356691
8048,屁话,1,3250,0.0,8.086410275323782
8054,冒牌,1,3251,0.0,8.086717920303906
8056,招牌,1,3252,0.0,8.087025470667701
6151,炫丽,1,3253,0.0,8.087332926473351
6333,如愿以偿,1,3254,0.0,8.087640287778983
8060,这行,1,3255,0.0,8.08794755464267
6294,不虚此行,1,3256,0.0,8.08825472712243
6293,转,1,3257,0.0,8.088561805276234
6152,假想敌,1,3258,0.0,8.08886878916199
6419,伴着,1,3259,0.0,8.089175678837561
6153,加快,1,3260,0.0,8.089482474360754
7993,来要,1,3261,0.0,8.089789175789319
6154,逼迫,1,3262,0.0,8.09009578318096
6155,掀开,1,3263,0.0,8.09040229659332
6332,心到,1,3264,0.0,8.090708716083997
6156,压箱底,1,3265,0.0,8.09101504171053
6291,川流,1,3266,0.0,8.09132127353041
6410,递过来,1,3267,0.0,8.09162741160107
6418,时机成熟,1,3268,0.0,8.091933455979893
6157,散播,1,3269,0.0,8.092239406724211
6158,病毒,1,3270,0.0,8.0925452638913
6159,蔓延,1,3271,0.0,8.092851027538384
6417,机遇,1,3272,0.0,8.093156697722637
6290,过往,1,3273,0.0,8.09346227450118
6289,车流,1,3274,0.0,8.09376775793108
8059,偷走,1,3275,0.0,8.094073148069352
8058,成果,1,3276,0.0,8.09437844497296
8057,外想,1,3277,0.0,8.094683648698815
6411,权杖,1,3278,0.0,8.094988759303774
7974,洗牌,1,3279,0.0,8.095293776844649
7977,离越,1,3280,0.0,8.09559870137819
7990,只温,1,3281,0.0,8.0959035329611
8069,绑手,1,3282,0.0,8.096208271650037
8089,阶级,1,3283,0.0,8.096512917501594
6315,任它,1,3284,0.0,8.096817470572319
8088,蓝领,1,3285,0.0,8.09712193091871
6439,被告,1,3286,0.0,8.097426298597213
6438,法庭,1,3287,0.0,8.097730573664219
6323,汇成,1,3288,0.0,8.098034756176071
6437,先到,1,3289,0.0,8.098338846189057
7981,要钱,1,3290,0.0,8.098642843759418
6314,盔甲,1,3291,0.0,8.098946748943339
8087,洗洗,1,3292,0.0,8.09925056179696
8086,空降,1,3293,0.0,8.099554282376364
6436,怎会,1,3294,0.0,8.099857910737585
6109,一天到晚,1,3295,0.0,8.100161446936607
6110,飞别,1,3296,0.0,8.100464891029363
6111,烂醉,1,3297,0.0,8.10076824307173
6313,东征,1,3298,0.0,8.101071503119543
7982,钱要,1,3299,0.0,8.101374671228582
6324,汪洋,1,3300,0.0,8.101677747454572
6435,见招拆招,1,3301,0.0,8.101980731853192
6325,避免,1,3302,0.0,8.102283624480073
6311,刚好,1,3303,0.0,8.10258642539079
7927,初生牛犊,1,3304,0.0,8.102889134640868
7928,虎,1,3305,0.0,8.103191752285786
6114,赶着,1,3306,0.0,8.10349427838097
6115,走别,1,3307,0.0,8.103796712981794
6316,风中,1,3308,0.0,8.104099056143582
6322,荒凉,1,3309,0.0,8.104401307921613
7926,两手空空,1,3310,0.0,8.104703468371108
6442,缭绕,1,3311,0.0,8.105005537547246
7923,蓄势待发,1,3312,0.0,8.10530751550515
8095,下好,1,3313,0.0,8.105609402299896
6445,迎风,1,3314,0.0,8.105911197986508
6099,讨,1,3315,0.0,8.106212902619962
6319,否定,1,3316,0.0,8.106514516255185
8094,个局,1,3317,0.0,8.106816038947052
6318,从容,1,3318,0.0,8.10711747075039
6444,偷,1,3319,0.0,8.107418811719974
7924,妙手,1,3320,0.0,8.107720061910534
7978,不体面,1,3321,0.0,8.108021221376747
6443,轨道,1,3322,0.0,8.10832229017324
8093,脸树活,1,3323,0.0,8.108623268354595
8090,动静,1,3324,0.0,8.10892415597534
6100,买不起,1,3325,0.0,8.109224953089955
6101,宝马,1,3326,0.0,8.109525659752872
8092,圈内人,1,3327,0.0,8.109826276018477
6441,神行太保,1,3328,0.0,8.1101268019411
7979,关注度,1,3329,0.0,8.110427237575024
6102,逗起,1,3330,0.0,8.110727582974489
6317,吹打,1,3331,0.0,8.11102783819368
6103,好耍,1,3332,0.0,8.111328003286733
8091,皆宜,1,3333,0.0,8.11162807830774
7925,先得,1,3334,0.0,8.111928063310739
7980,商人,1,3335,0.0,8.112227958349724
8085,靥,1,3336,0.0,8.112527763478637
8084,劳力,1,3337,0.0,8.112827478751374
8083,劳心,1,3338,0.0,8.11312710422178
7987,坐井观天,1,3339,0.0,8.113426639943654
6123,节假日,1,3340,0.0,8.113726085970747
6124,打转,1,3341,0.0,8.114025442356757
7985,变现,1,3342,0.0,8.114324709155339
6429,枪炮,1,3343,0.0,8.114623886420098
6125,一刻不停,1,3344,0.0,8.114922974204593
6428,撰文,1,3345,0.0,8.11522197256233
7933,争得,1,3346,0.0,8.11552088154677
8072,全无,1,3347,0.0,8.115819701211327
6427,阴谋诡计,1,3348,0.0,8.116118431609365
6127,撑腰,1,3349,0.0,8.116417072794205
7986,控住,1,3350,0.0,8.116715624819111
6327,伤亡,1,3351,0.0,8.11701408773731
6122,每月,1,3352,0.0,8.117312461601975
6426,版本,1,3353,0.0,8.117610746466228
6130,按时,1,3354,0.0,8.117908942383155
8070,绑脚,1,3355,0.0,8.118207049405783
6328,枪膛,1,3356,0.0,8.118505067587098
6425,改编,1,3357,0.0,8.118802996980035
8047,别说,1,3358,0.0,8.119100837637486
6131,好日子,1,3359,0.0,8.119398589612294
7988,封住,1,3360,0.0,8.11969625295725
7989,做法,1,3361,0.0,8.119993827725105
6132,唠嗑,1,3362,0.0,8.120291313968561
6303,有多累,1,3363,0.0,8.12058871174027
8073,没轮,1,3364,0.0,8.120886021092838
8074,超跑,1,3365,0.0,8.121183242078828
6434,出招,1,3366,0.0,8.121480374750751
8079,深刻,1,3367,0.0,8.121777419161074
6116,欠下,1,3368,0.0,8.122074375362217
6310,弯路,1,3369,0.0,8.122371243406553
7983,练练,1,3370,0.0,8.122668023346407
8082,牢记,1,3371,0.0,8.12296471523406
6432,泪珠,1,3372,0.0,8.123261319121745
6309,登顶,1,3373,0.0,8.12355783506165
7929,走进,1,3374,0.0,8.123854263105914
7984,格局,1,3375,0.0,8.12415060330663
8081,割舍,1,3376,0.0,8.124446855715847
6326,不必要,1,3377,0.0,8.124743020385568
8080,留下烙印,1,3378,0.0,8.125039097367745
8078,苛责,1,3379,0.0,8.12533508671429
8075,在我看来,1,3380,0.0,8.125630988477065
6118,胡来,1,3381,0.0,8.125926802707886
6119,阿拉丁,1,3382,0.0,8.126222529458525
6120,神灯,1,3383,0.0,8.12651816878071
8077,喜憨儿,1,3384,0.0,8.126813720726114
6308,山腰,1,3385,0.0,8.127109185346375
7930,音响,1,3386,0.0,8.12740456269308
7931,更新,1,3387,0.0,8.127699852817772
7932,舆论,1,3388,0.0,8.127995055771946
6121,许愿,1,3389,0.0,8.128290171607052
6430,坦克,1,3390,0.0,8.128585200374497
8076,唐吉坷德,1,3391,0.0,8.128880142125638
6285,波动,1,3392,0.0,8.129174996911793
6404,挫败,1,3393,0.0,8.129469764784231
8046,级,1,3394,0.0,8.129764445794171
6367,短短的,1,3395,0.0,8.130059039992796
6366,重来,1,3396,0.0,8.130353547431238
6365,计谋,1,3397,0.0,8.130647968160584
6271,揣,1,3398,0.0,8.130942302231878
6364,复仇,1,3399,0.0,8.131236549696116
6270,仍然,1,3400,0.0,8.131530710604252
6363,高抬贵手,1,3401,0.0,8.131824785007195
6224,念书,1,3402,0.0,8.132118772955806
6225,保管,1,3403,0.0,8.132412674500905
8019,安好,1,3404,0.0,8.132706489693264
6227,时钟,1,3405,0.0,8.133000218583613
6228,泉水,1,3406,0.0,8.133293861222633
6229,嘀嗒,1,3407,0.0,8.133587417660966
6230,高山,1,3408,0.0,8.133880887949207
6231,相处,1,3409,0.0,8.134174272137903
6232,融洽,1,3410,0.0,8.134467570277563
6233,滴滴,1,3411,0.0,8.134760782418645
6234,琴键,1,3412,0.0,8.13505390861157
6235,凌驾,1,3413,0.0,8.135346948906706
6362,保罗,1,3414,0.0,8.135639903354386
8018,螳臂挡车,1,3415,0.0,8.13593277200489
6236,从放,1,3416,0.0,8.13622555490846
6237,爵士,1,3417,0.0,8.136518252115291
6238,咬文嚼字,1,3418,0.0,8.136810863675537
6239,转瞬即逝,1,3419,0.0,8.137103389639302
6240,骑士,1,3420,0.0,8.13739583005665
8020,今,1,3421,0.0,8.137688184977605
8021,无视,1,3422,0.0,8.137980454452139
6214,毕业典礼,1,3423,0.0,8.138272638530186
8022,讥笑,1,3424,0.0,8.138564737261632
6274,老酒,1,3425,0.0,8.138856750696325
6273,烫手,1,3426,0.0,8.139148678884066
7972,热度,1,3427,0.0,8.139440521874608
8028,烟囱,1,3428,0.0,8.13973227971767
7971,无辜,1,3429,0.0,8.14002395246292
6216,倒贴,1,3430,0.0,8.140315540159985
7960,无耻,1,3431,0.0,8.14060704285845
6217,成人礼,1,3432,0.0,8.140898460607852
6272,心间,1,3433,0.0,8.141189793457691
6218,第一把,1,3434,0.0,8.141481041457421
8026,踢,1,3435,0.0,8.14177220465645
7970,招术,1,3436,0.0,8.142063283104147
8004,回头路,1,3437,0.0,8.142354276849835
8025,大门,1,3438,0.0,8.142645185942795
6370,敢怒不敢言,1,3439,0.0,8.142936010432265
6369,短路,1,3440,0.0,8.143226750367445
7961,太监,1,3441,0.0,8.14351740579748
6219,二手,1,3442,0.0,8.143807976771484
6220,第一句,1,3443,0.0,8.144098463338524
6221,印恤,1,3444,0.0,8.144388865547622
7962,再倦,1,3445,0.0,8.144679183447758
8024,地标,1,3446,0.0,8.144969417087875
6346,磨砺,1,3447,0.0,8.145259566516865
8023,移交,1,3448,0.0,8.145549631783584
6222,娴熟,1,3449,0.0,8.145839612936841
6241,节制,1,3450,0.0,8.146129510025405
6361,高端,1,3451,0.0,8.146419323098003
6360,饱和,1,3452,0.0,8.146709052203319
6242,愤世嫉俗,1,3453,0.0,8.146998697389993
6353,飞快,1,3454,0.0,8.147288258706624
8010,开天辟地,1,3455,0.0,8.14757773620177
6266,忧伤,1,3456,0.0,8.147867129923947
6253,杉菜,1,3457,0.0,8.148156439921625
7966,碾碎,1,3458,0.0,8.148445666243235
8009,抱负,1,3459,0.0,8.148734808937169
6352,别墅,1,3460,0.0,8.14902386805177
8008,傲骨,1,3461,0.0,8.149312843635345
6254,沂蒙山,1,3462,0.0,8.149601735736155
7967,随随便便,1,3463,0.0,8.149890544402423
6255,忆苦思甜,1,3464,0.0,8.150179269682326
6265,弹簧床,1,3465,0.0,8.150467911624004
6350,顶嘴,1,3466,0.0,8.150756470275551
8007,不仅仅,1,3467,0.0,8.151044945685024
8006,神掌,1,3468,0.0,8.151333337900432
8005,如来,1,3469,0.0,8.15162164696975
6259,温哥华,1,3470,0.0,8.151909872940905
6347,年轻有为,1,3471,0.0,8.152198015861787
7968,八拍,1,3472,0.0,8.15248607578024
6260,刚满,1,3473,0.0,8.152774052744075
6349,看出,1,3474,0.0,8.153061946801051
6261,心想,1,3475,0.0,8.153349757998892
6262,远方,1,3476,0.0,8.153637486385282
6348,通向,1,3477,0.0,8.153925132007862
6097,斗,1,3478,0.0,8.154212694914229
6354,本质,1,3479,0.0,8.154500175151941
6252,光亮,1,3480,0.0,8.15478757276852
6251,沿途,1,3481,0.0,8.15507488781144
8014,王冠,1,3482,0.0,8.155362120328135
6243,关联,1,3483,0.0,8.155649270366002
6269,天可,1,3484,0.0,8.155936337972394
8017,特工,1,3485,0.0,8.156223323194624
6359,浑然不觉,1,3486,0.0,8.156510226079966
8016,卓尔不群,1,3487,0.0,8.156797046675651
7969,施展,1,3488,0.0,8.15708378502887
6268,一转眼,1,3489,0.0,8.157370441186774
6244,大多,1,3490,0.0,8.157657015196472
8015,必承其重,1,3491,0.0,8.157943507105037
6358,深陷,1,3492,0.0,8.158229916959494
7964,无端,1,3493,0.0,8.158516244806831
6246,万人之上,1,3494,0.0,8.158802490694002
6250,借助,1,3495,0.0,8.15908865466791
6247,参拜,1,3496,0.0,8.159374736775426
8013,欲,1,3497,0.0,8.159660737063376
8012,帅爆,1,3498,0.0,8.159946655578548
6357,口舌,1,3499,0.0,8.160232492367689
6356,这梦里,1,3500,0.0,8.160518247477505
6355,还活,1,3501,0.0,8.160803920954665
8011,取经,1,3502,0.0,8.161089512845797
6267,看镜,1,3503,0.0,8.161375023197486
7965,挡刀,1,3504,0.0,8.161660452056282
6248,沿着,1,3505,0.0,8.16194579946869
6249,方向,1,3506,0.0,8.16223106548118
6215,车马费,1,3507,0.0,8.162516250140179
8003,接受考验,1,3508,0.0,8.162801353492073
6170,归西,1,3509,0.0,8.163086375583216
6394,对峙,1,3510,0.0,8.163371316459912
7949,有话要说,1,3511,0.0,8.163656176168432
7999,念一念,1,3512,0.0,8.163940954755008
6283,浮华,1,3513,0.0,8.164225652265827
7951,打听,1,3514,0.0,8.164510268747042
6391,独领风骚,1,3515,0.0,8.164794804244766
8040,瞎胡闹,1,3516,0.0,8.165079258805068
6282,浮动,1,3517,0.0,8.165363632473982
6184,出面,1,3518,0.0,8.165647925297504
7952,且,1,3519,0.0,8.165932137321585
7953,老贵,1,3520,0.0,8.166216268592143
7954,管好,1,3521,0.0,8.166500319155052
6185,舒适感,1,3522,0.0,8.166784289056151
6186,幸免,1,3523,0.0,8.167068178341237
7955,监守自盗,1,3524,0.0,8.16735198705607
8039,浮躁,1,3525,0.0,8.16763571524637
8038,破产,1,3526,0.0,8.167919362957816
6390,地秀,1,3527,0.0,8.168202930236053
6339,晃晃荡荡,1,3528,0.0,8.168486417126681
6187,吃错药,1,3529,0.0,8.16876982367527
6389,刽子手,1,3530,0.0,8.169053149927343
6388,别像,1,3531,0.0,8.169336395928386
6188,病得,1,3532,0.0,8.16961956172385
8037,躲躲闪闪,1,3533,0.0,8.169902647359145
6281,随风,1,3534,0.0,8.170185652879642
6387,平胸,1,3535,0.0,8.170468578330674
8041,处境,1,3536,0.0,8.170751423757535
6395,配置,1,3537,0.0,8.17103418920548
8030,团成,1,3538,0.0,8.17131687471973
7998,内涵,1,3539,0.0,8.171599480345463
6171,贴,1,3540,0.0,8.17188200612782
6172,疤会,1,3541,0.0,8.172164452111904
6284,涟漪,1,3542,0.0,8.17244681834278
8045,我先,1,3543,0.0,8.172729104865471
6264,昏暗,1,3544,0.0,8.173011311724972
6174,伤会,1,3545,0.0,8.173293438966228
7944,天际,1,3546,0.0,8.173575486634153
7945,炼狱,1,3547,0.0,8.173857454773621
6175,好好看,1,3548,0.0,8.17413934342947
6402,算不上,1,3549,0.0,8.174421152646497
7997,扯裂,1,3550,0.0,8.174702882469461
6401,疑惑,1,3551,0.0,8.174984532943087
6176,蜂蜜,1,3552,0.0,8.17526610411206
7946,石头,1,3553,0.0,8.175547596021026
6177,几万,1,3554,0.0,8.175829008714597
8044,叽歪像,1,3555,0.0,8.176110342237342
6399,废纸,1,3556,0.0,8.176391596633795
6179,石磨,1,3557,0.0,8.176672771948455
7947,绊,1,3558,0.0,8.17695386822578
6398,那张,1,3559,0.0,8.177234885510194
7948,越走越远,1,3560,0.0,8.177515823846075
6396,越过,1,3561,0.0,8.177796683277778
8043,偷袭,1,3562,0.0,8.178077463849608
8042,突击,1,3563,0.0,8.178358165605836
6181,捍,1,3564,0.0,8.1786387885907
6386,银河系,1,3565,0.0,8.178919332848396
6385,火出,1,3566,0.0,8.179199798423086
6189,不轻,1,3567,0.0,8.17948018535889
6190,大闹,1,3568,0.0,8.1797604936999
8000,呆若木鸡,1,3569,0.0,8.18004072349016
6278,写出,1,3570,0.0,8.180320874773685
6203,撕成,1,3571,0.0,8.18060094759445
6378,登峰造极,1,3572,0.0,8.18088094199639
7958,卑鄙,1,3573,0.0,8.181160858023409
6204,碎渣片,1,3574,0.0,8.181440695719374
8001,变迁,1,3575,0.0,8.181720455128108
6377,磨叽,1,3576,0.0,8.182000136293405
6376,坏事,1,3577,0.0,8.182279739259018
6375,苏妲己,1,3578,0.0,8.182559264068665
6205,照照,1,3579,0.0,8.182838710766026
6206,尝到,1,3580,0.0,8.183118079394745
6207,甜头,1,3581,0.0,8.183397369998433
6208,一步一个脚印,1,3582,0.0,8.183676582620658
6374,祸水,1,3583,0.0,8.183955717304954
6373,红颜,1,3584,0.0,8.18423477409482
6209,描写,1,3585,0.0,8.184513753033722
8032,滚出来,1,3586,0.0,8.184792654165078
7959,卒子,1,3587,0.0,8.185071477532283
6210,改不了,1,3588,0.0,8.185350223178686
6343,闯荡,1,3589,0.0,8.185628891147607
6344,无尽,1,3590,0.0,8.185907481482324
6276,趁着,1,3591,0.0,8.186185994226083
8031,一团,1,3592,0.0,8.18646442942209
8002,平淡,1,3593,0.0,8.186742787113518
6379,望尘莫及,1,3594,0.0,8.187021067343505
6279,摇下,1,3595,0.0,8.187299270155147
6202,夺过,1,3596,0.0,8.18757739559151
6280,车窗,1,3597,0.0,8.187855443695623
6384,中性,1,3598,0.0,8.188133414510478
6191,趴在,1,3599,0.0,8.188411308079031
6383,牌,1,3600,0.0,8.1886891244442
8036,墙,1,3601,0.0,8.188966863648876
6193,多样,1,3602,0.0,8.189244525735901
7956,有仇必报,1,3603,0.0,8.189522110748094
8035,蝙蝠,1,3604,0.0,8.189799618728228
6340,踉踉跄跄,1,3605,0.0,8.190077049719049
6194,后知后觉,1,3606,0.0,8.190354403763262
6382,司机,1,3607,0.0,8.19063168090354
6195,越陷越深,1,3608,0.0,8.190908881182514
6381,权力,1,3609,0.0,8.19118600464279
8033,争强好胜,1,3610,0.0,8.191463051326927
6341,江郎,1,3611,0.0,8.191740021277457
7957,报,1,3612,0.0,8.192016914536875
6321,恒星,1,3613,0.0,8.19229373114764
6196,熬,1,3614,0.0,8.192570471152173
6197,起夜,1,3615,0.0,8.192847134592865
6380,武则天,1,3616,0.0,8.193123721512068
6198,课堂,1,3617,0.0,8.193400231952097
6342,莽莽撞撞,1,3618,0.0,8.193676665955241
6199,上少,1,3619,0.0,8.193953023563742
8034,问问,1,3620,0.0,8.194229304819817
6200,密闭,1,3621,0.0,8.19450550976564
6320,这颗,1,3622,0.0,8.19478163844336
7317,支付,1,3623,0.0,8.195057690895077
6096,愣,1,3624,0.0,8.19533366716287
8237,利用,1,3625,0.0,8.195609567288775
8231,蜕变,1,3626,0.0,8.195885391314796
8232,执牛耳,1,3627,0.0,8.196161139282902
8233,首相,1,3628,0.0,8.196436811235028
8234,收割,1,3629,0.0,8.19671240721307
8235,转得,1,3630,0.0,8.196987927258897
8236,防守,1,3631,0.0,8.197263371414335
5706,一叠,1,3632,0.0,8.197538739721184
5705,厚厚,1,3633,0.0,8.197814032221203
8229,归登,1,3634,0.0,8.198089248956116
8238,时间差,1,3635,0.0,8.19836438996762
8239,绝地,1,3636,0.0,8.19863945529737
5704,比不上,1,3637,0.0,8.19891444498699
5703,消耗,1,3638,0.0,8.199189359078067
8240,反击,1,3639,0.0,8.19946419761216
8241,戏码,1,3640,0.0,8.199738960630786
5700,充饱,1,3641,0.0,8.200013648175434
8230,入,1,3642,0.0,8.200288260287554
8228,铸造,1,3643,0.0,8.200562797008564
8201,登堂入室,1,3644,0.0,8.200837258379849
8225,一千次,1,3645,0.0,8.201111644442758
5731,青岛,1,3646,0.0,8.201385955238608
5730,青海,1,3647,0.0,8.20166019080868
5729,高考,1,3648,0.0,8.201934351194222
5728,射箭,1,3649,0.0,8.202208436436448
5727,骑马,1,3650,0.0,8.202482446576537
5726,藏族人,1,3651,0.0,8.202756381655638
8224,回馈,1,3652,0.0,8.20303024171486
5725,高脚杯,1,3653,0.0,8.203304026795282
5718,十几岁,1,3654,0.0,8.203577736937952
8226,日,1,3655,0.0,8.203851372183879
5723,酥油茶,1,3656,0.0,8.204124932574041
5722,喝碗,1,3657,0.0,8.204398418149381
8227,一系列,1,3658,0.0,8.204671828950811
5721,糌粑,1,3659,0.0,8.204945165019208
5720,美想,1,3660,0.0,8.205218426395412
5719,哪一位,1,3661,0.0,8.205491613120236
5699,蓝天白云,1,3662,0.0,8.205764725234456
8242,遇到困难,1,3663,0.0,8.206037762778815
5697,不看,1,3664,0.0,8.20631072579402
8256,龙魄般,1,3665,0.0,8.206583614320753
8250,登基,1,3666,0.0,8.20685642839965
5679,伸,1,3667,0.0,8.207129168071326
8251,转椅,1,3668,0.0,8.207401833376355
8252,调调,1,3669,0.0,8.207674424355282
8253,泼墨山水,1,3670,0.0,8.207946941048617
8254,提笔,1,3671,0.0,8.208219383496834
8255,东方不败,1,3672,0.0,8.20849175174038
5673,记载,1,3673,0.0,8.208764045819667
5696,光顾,1,3674,0.0,8.20903626577507
5672,改写,1,3675,0.0,8.209308411646937
8257,神话,1,3676,0.0,8.209580483475577
8258,偏质,1,3677,0.0,8.209852481301272
5671,奇才,1,3678,0.0,8.210124405164267
8259,急得,1,3679,0.0,8.210396255104774
5670,不屈不挠,1,3680,0.0,8.210668031162976
8260,老伯,1,3681,0.0,8.210939733379021
5681,爆粗,1,3682,0.0,8.211211361793023
5682,留到,1,3683,0.0,8.211482916445066
8249,黄道吉日,1,3684,0.0,8.211754397375197
5684,不该,1,3685,0.0,8.212025804623437
5695,付不起,1,3686,0.0,8.212297138229768
5694,首期,1,3687,0.0,8.212568398234145
5693,平米,1,3688,0.0,8.212839584676484
8243,城堡,1,3689,0.0,8.213110697596676
5692,贡献,1,3690,0.0,8.213381737034572
5691,多少倍,1,3691,0.0,8.213652703029998
5690,交集,1,3692,0.0,8.213923595622743
5689,擦肩,1,3693,0.0,8.214194414852564
5688,时会,1,3694,0.0,8.214465160759186
8244,懊恼,1,3695,0.0,8.214735833382303
8245,打倒,1,3696,0.0,8.215006432761575
8246,因此,1,3697,0.0,8.215276958936633
8247,动摇,1,3698,0.0,8.21554741194707
5685,辉子,1,3699,0.0,8.215817791832453
8248,迈向,1,3700,0.0,8.216088098632316
5732,卡瓦,1,3701,0.0,8.216358332386156
5733,坚离,1,3702,0.0,8.216628493133443
5734,漫游,1,3703,0.0,8.216898580913613
8210,强攻,1,3704,0.0,8.21716859576607
5784,字里行间,1,3705,0.0,8.217438537730187
5783,探索,1,3706,0.0,8.217708406845306
8208,玻璃,1,3707,0.0,8.217978203150732
8209,倩影,1,3708,0.0,8.218247926685745
5780,羞涩,1,3709,0.0,8.21851757748959
5779,转播,1,3710,0.0,8.21878715560148
5778,电视机,1,3711,0.0,8.219056661060598
8211,三天三夜,1,3712,0.0,8.21932609390609
5771,大乐透,1,3713,0.0,8.21959545417708
8212,珍贵,1,3714,0.0,8.219864741912652
8213,分会,1,3715,0.0,8.220133957151859
5776,降妖,1,3716,0.0,8.22040309993373
5775,儿歌,1,3717,0.0,8.220672170297252
5774,心情坏,1,3718,0.0,8.220941168281389
5773,谈恋爱,1,3719,0.0,8.22121009392507
8214,充个费,1,3720,0.0,8.221478947267192
8207,睡着,1,3721,0.0,8.221747728346623
5785,转折,1,3722,0.0,8.222016437202196
5786,有话直说,1,3723,0.0,8.222285073872717
5787,施舍,1,3724,0.0,8.222553638396958
8203,萌,1,3725,0.0,8.22282213081366
5801,敬意,1,3726,0.0,8.223090551161533
5800,崇高,1,3727,0.0,8.223358899479258
5799,致以,1,3728,0.0,8.223627175805483
5798,敬礼,1,3729,0.0,8.22389538017882
5797,遭受,1,3730,0.0,8.224163512637862
5795,诗情画意,1,3731,0.0,8.224431573221159
5794,何来,1,3732,0.0,8.224699561967235
5793,麻痹大意,1,3733,0.0,8.224967478914584
5792,切勿,1,3734,0.0,8.225235324101668
5791,大吉大利,1,3735,0.0,8.225503097566918
8205,倾家荡产,1,3736,0.0,8.225770799348734
5790,假期,1,3737,0.0,8.226038429485484
5789,赶路,1,3738,0.0,8.226305988015508
8206,脆,1,3739,0.0,8.226573474977114
5772,吸光,1,3740,0.0,8.226840890408578
5770,比巴卜,1,3741,0.0,8.227108234348146
5735,星际,1,3742,0.0,8.227375506834035
5744,我系,1,3743,0.0,8.22764270790443
5754,排序,1,3744,0.0,8.227909837597483
5753,价格低,1,3745,0.0,8.22817689595132
5752,轻,1,3746,0.0,8.228443883004033
5751,镀金,1,3747,0.0,8.228710798793687
