,word,frequency,rank,ln_frequency,ln_rank
19993,ferr,1,12081,0.0,9.399389249519563
19994,bree,1,12082,0.0,9.399472020698687
19995,vikloe,1,12083,0.0,9.399554785027307
19996,vich,1,12084,0.0,9.399637542506563
19997,lofed,1,12085,0.0,9.399720293137584
19998,prhyse,1,12086,0.0,9.399803036921504
20000,caulking,1,12087,0.0,9.399885773859458
19986,milestones,1,12088,0.0,9.399968503952575
20001,trudgers,1,12089,0.0,9.400051227201992
20002,deceitfold,1,12090,0.0,9.400133943608838
20003,wovens,1,12091,0.0,9.400216653174247
20004,weard,1,12092,0.0,9.40029935589935
20696,scoot,1,12093,0.0,9.400382051785275
20005,lovablest,1,12094,0.0,9.400464740833158
20006,ineen,1,12095,0.0,9.400547423044127
20695,bacardi,1,12096,0.0,9.400630098419315
20694,ak-47,1,12097,0.0,9.400712766959849
20007,maccormick,1,12098,0.0,9.400795428666859
20008,maccoort,1,12099,0.0,9.400878083541478
19987,espied,1,12100,0.0,9.400960731584833
19985,lecting,1,12101,0.0,9.401043372798053
19959,dalymount,1,12102,0.0,9.401126007182267
19971,hosy,1,12103,0.0,9.401208634738603
19960,decisive,1,12104,0.0,9.401291255468191
19961,gouverneur,1,12105,0.0,9.40137386937216
19962,tara,1,12106,0.0,9.401456476451633
19963,rhutian,1,12107,0.0,9.40153907670774
19964,jhanaral,1,12108,0.0,9.401621670141608
19965,skaerer,1,12109,0.0,9.401704256754366
19966,sissers,1,12110,0.0,9.401786836547139
19967,bribing,1,12111,0.0,9.401869409521051
19968,halfpricers,1,12112,0.0,9.40195197567723
19969,gravest,1,12113,0.0,9.402034535016803
19970,embazzlement,1,12114,0.0,9.402117087540892
19972,jigses,1,12115,0.0,9.402199633250627
19984,the.fancy,1,12116,0.0,9.402282172147128
19973,nonstop,1,12117,0.0,9.402364704231523
19974,marrimont,1,12118,0.0,9.402447229504935
19975,anvil,1,12119,0.0,9.402529747968487
19976,magnes,1,12120,0.0,9.402612259623305
19977,burrowed,1,12121,0.0,9.402694764470512
19978,berkness,1,12122,0.0,9.402777262511231
19979,cirrchus,1,12123,0.0,9.402859753746583
19980,clouthses,1,12124,0.0,9.402942238177694
19981,fummuccumul,1,12125,0.0,9.403024715805683
19982,graneen,1,12126,0.0,9.403107186631676
19983,aveiled,1,12127,0.0,9.403189650656792
19902,numptywumpty,1,12128,0.0,9.403272107882152
19900,chung,1,12129,0.0,9.40335455830888
20207,aaskart,1,12130,0.0,9.403437001938096
19830,admiration,1,12131,0.0,9.40351943877092
19819,rad,1,12132,0.0,9.403601868808472
19820,lumps,1,12133,0.0,9.403684292051873
19821,lencs,1,12134,0.0,9.403766708502243
19822,preplays,1,12135,0.0,9.403849118160702
19823,anonymay,1,12136,0.0,9.403931521028369
19824,hinted,1,12137,0.0,9.404013917106361
19825,palinode,1,12138,0.0,9.4040963063958
19826,obviously,1,12139,0.0,9.404178688897805
19827,inspiterebbed,1,12140,0.0,9.40426106461349
19828,sibspecious,1,12141,0.0,9.404343433543975
19829,connexion,1,12142,0.0,9.40442579569038
19831,hemi,1,12143,0.0,9.404508151053818
19817,learns,1,12144,0.0,9.404590499635411
19832,semidemicolons,1,12145,0.0,9.404672841436273
19833,screamer,1,12146,0.0,9.40475517645752
19834,gommas,1,12147,0.0,9.404837504700271
19835,quoites,1,12148,0.0,9.404919826165639
19836,puntlost,1,12149,0.0,9.405002140854743
19837,farce,1,12150,0.0,9.405084448768694
19838,pipette,1,12151,0.0,9.405166749908611
19839,aglove,1,12152,0.0,9.405249044275608
19840,murdrus,1,12153,0.0,9.4053313318708
19841,luct,1,12154,0.0,9.4054136126953
19842,fewer,1,12155,0.0,9.405495886750224
19818,torkenwhite,1,12156,0.0,9.405578154036684
19816,auditor,1,12157,0.0,9.405660414555793
19844,rompant,1,12158,0.0,9.405742668308667
19802,dodges,1,12159,0.0,9.405824915296419
19791,bollhead,1,12160,0.0,9.405907155520158
19792,parssed,1,12161,0.0,9.405989388981
19793,upsidedown,1,12162,0.0,9.406071615680055
19794,dimkims,1,12163,0.0,9.406153835618436
19795,mummur,1,12164,0.0,9.406236048797256
19796,alla,1,12165,0.0,9.406318255217624
19797,lilty,1,12166,0.0,9.40640045488065
19798,manners,1,12167,0.0,9.406482647787449
19799,bled,1,12168,0.0,9.406564833939129
19800,mard,1,12169,0.0,9.4066470133368
19801,dadgerson,1,12170,0.0,9.406729185981574
19803,conning,1,12171,0.0,9.406811351874557
19815,throte,1,12172,0.0,9.406893511016861
19804,copying,1,12173,0.0,9.406975663409597
19805,wonderland,1,12174,0.0,9.40705780905387
19806,wanderlad’ll,1,12175,0.0,9.40713994795079
19807,trancedone,1,12176,0.0,9.407222080101468
19808,tittivits,1,12177,0.0,9.407304205507007
19809,ahem,1,12178,0.0,9.40738632416852
19810,marn,1,12179,0.0,9.407468436087111
19811,curds,1,12180,0.0,9.407550541263888
19812,nigg,1,12181,0.0,9.407632639699958
19813,nogg,1,12182,0.0,9.40771473139643
19814,thrate,1,12183,0.0,9.407796816354407
19843,feud,1,12184,0.0,9.407878894574997
19845,culotticism,1,12185,0.0,9.407960966059306
19899,sinus,1,12186,0.0,9.40804303080844
19886,illfor,1,12187,0.0,9.408125088823502
19875,counsels,1,12188,0.0,9.408207140105599
19876,ecclesiast,1,12189,0.0,9.408289184655837
19877,resumption,1,12190,0.0,9.408371222475317
19878,forgein,1,12191,0.0,9.408453253565146
19879,offils,1,12192,0.0,9.408535277926427
19880,dossier,1,12193,0.0,9.408617295560266
19881,darby,1,12194,0.0,9.408699306467762
19882,planning,1,12195,0.0,9.40878131065002
19883,edgings,1,12196,0.0,9.408863308108145
19884,whispering,1,12197,0.0,9.40894529884324
19885,peeler,1,12198,0.0,9.409027282856401
19887,mation,1,12199,0.0,9.409109260148737
19873,nomon,1,12200,0.0,9.409191230721348
19888,sovereign,1,12201,0.0,9.409273194575334
19889,finsbury,1,12202,0.0,9.409355151711798
19890,follies,1,12203,0.0,9.40943710213184
19891,backwoods,1,12204,0.0,9.40951904583656
19892,regent,1,12205,0.0,9.40960098282706
19893,ascare,1,12206,0.0,9.40968291310444
19894,winde,1,12207,0.0,9.4097648366698
19895,rifing,1,12208,0.0,9.409846753524238
19896,estchapel,1,12209,0.0,9.409928663668856
19897,avenance,1,12210,0.0,9.41001056710475
19898,cainfully,1,12211,0.0,9.410092463833022
19874,hence,1,12212,0.0,9.410174353854769
19872,nu,1,12213,0.0,9.410256237171089
19846,fugle,1,12214,0.0,9.41033811378308
19858,dorfy,1,12215,0.0,9.41041998369184
19847,glee,1,12216,0.0,9.410501846898468
19848,outsizinned,1,12217,0.0,9.41058370340406
19849,doughertys,1,12218,0.0,9.410665553209713
19850,duckboard,1,12219,0.0,9.410747396316522
19851,lawanorder,1,12220,0.0,9.410829232725586
19852,lovinardor,1,12221,0.0,9.410911062438
19853,biskop,1,12222,0.0,9.410992885454862
19854,reeling,1,12223,0.0,9.411074701777263
19855,postoral,1,12224,0.0,9.411156511406302
19856,lector,1,12225,0.0,9.411238314343073
19857,epistlemadethemology,1,12226,0.0,9.41132011058867
19859,doubtlings,1,12227,0.0,9.41140190014419
19871,namar,1,12228,0.0,9.411483683010726
19860,basky,1,12229,0.0,9.41156545918937
19861,rome,1,12230,0.0,9.411647228681218
19862,buckstiff,1,12231,0.0,9.411728991487363
19863,breach,1,12232,0.0,9.411810747608898
19864,contact,1,12233,0.0,9.411892497046916
19865,vendoror,1,12234,0.0,9.411974239802511
19866,buylawyer,1,12235,0.0,9.412055975876772
19867,hic,1,12236,0.0,9.412137705270794
19868,holst,1,12237,0.0,9.412219427985669
19869,finnish,1,12238,0.0,9.412301144022486
19870,nomad,1,12239,0.0,9.412382853382338
20009,macconn,1,12240,0.0,9.412464556066316
20693,babe,1,12241,0.0,9.412546252075513
20010,o’puckins,1,12242,0.0,9.412627941411015
20139,climbs,1,12243,0.0,9.412709624073916
20128,gattling,1,12244,0.0,9.412791300065303
20129,lannigan,1,12245,0.0,9.412872969386267
20130,naval,1,12246,0.0,9.4129546320379
20131,shallburn,1,12247,0.0,9.413036288021287
20132,ropen,1,12248,0.0,9.41311793733752
20133,noosebag,1,12249,0.0,9.413199579987685
20134,postumus,1,12250,0.0,9.413281215972873
20135,schlymartin,1,12251,0.0,9.41336284529417
20136,sloomutren,1,12252,0.0,9.413444467952665
20137,shavers,1,12253,0.0,9.413526083949446
20138,sailorsuits,1,12254,0.0,9.4136076932856
20140,quickenthrees,1,12255,0.0,9.413689295962213
20126,champgnon,1,12256,0.0,9.413770891980372
20664,trawlers,1,12257,0.0,9.413852481341165
20141,garb,1,12258,0.0,9.413934064045677
20142,mouldem,1,12259,0.0,9.414015640094995
20143,imparvious,1,12260,0.0,9.414097209490203
20144,wing,1,12261,0.0,9.414178772232386
20145,oldboy,1,12262,0.0,9.414260328322634
20146,welsey,1,12263,0.0,9.414341877762027
20147,wandrer,1,12264,0.0,9.41442342055165
20148,wagtail,1,12265,0.0,9.41450495669259
20149,piawn,1,12266,0.0,9.414586486185929
20150,forthe,1,12267,0.0,9.414668009032752
20127,gull,1,12268,0.0,9.414749525234143
20125,chesth,1,12269,0.0,9.414831034791183
20152,mumblesome,1,12270,0.0,9.414912537704957
20111,forbed,1,12271,0.0,9.414994033976548
20100,blennercassel,1,12272,0.0,9.415075523607037
20101,clanruckard,1,12273,0.0,9.415157006597509
20103,kinn,1,12274,0.0,9.415238482949043
20104,fenns,1,12275,0.0,9.41531995266272
20105,winds,1,12276,0.0,9.415401415739627
20106,croonacreena,1,12277,0.0,9.41548287218084
20107,fisht,1,12278,0.0,9.415564321987441
20108,softing,1,12279,0.0,9.415645765160512
20109,rushes,1,12280,0.0,9.415727201701133
20110,merryvirgin,1,12281,0.0,9.415808631610384
20666,focse,1,12282,0.0,9.415890054889344
20112,soullfriede,1,12283,0.0,9.415971471539095
20124,helo,1,12284,0.0,9.416052881560713
20113,ating,1,12285,0.0,9.41613428495528
20114,easter,1,12286,0.0,9.416215681723873
20115,greeding,1,12287,0.0,9.416297071867572
20117,keykeeper,1,12288,0.0,9.416378455387454
20118,dreamadoory,1,12289,0.0,9.416459832284596
20119,hecech,1,12290,0.0,9.416541202560081
20665,hone,1,12291,0.0,9.416622566214981
20120,saysaith,1,12292,0.0,9.416703923250376
20121,whitmore,1,12293,0.0,9.41678527366734
20122,whatmore,1,12294,0.0,9.416866617466955
20123,mawgraw,1,12295,0.0,9.416947954650293
20151,moove,1,12296,0.0,9.417029285218431
20153,wadding,1,12297,0.0,9.417110609172447
20692,flossin,1,12298,0.0,9.417191926513414
20193,segnet,1,12299,0.0,9.41727323724241
20183,aslip,1,12300,0.0,9.417354541360508
20184,shonny,1,12301,0.0,9.417435838868785
20185,bhoy,1,12302,0.0,9.417517129768314
20186,fleshlumpfleeter,1,12303,0.0,9.41759841406017
20187,poshtapengha,1,12304,0.0,9.417679691745425
20188,bares,1,12305,0.0,9.417760962825156
20189,sobsconcious,1,12306,0.0,9.417842227300435
20190,inklings,1,12307,0.0,9.417923485172336
20191,shadowed,1,12308,0.0,9.418004736441933
20192,soulskin,1,12309,0.0,9.418085981110297
20663,cove,1,12310,0.0,9.4181672191785
20194,yores,1,12311,0.0,9.418248450647615
20181,myterbilder,1,12312,0.0,9.418329675518715
20195,strake,1,12313,0.0,9.418410893792872
20196,hin,1,12314,0.0,9.418492105471156
20197,nup,1,12315,0.0,9.418573310554638
20198,thanking,1,12316,0.0,9.41865450904439
20199,gard,1,12317,0.0,9.418735700941484
20200,ahmohn,1,12318,0.0,9.418816886246988
20202,matthews,1,12319,0.0,9.418898064961974
20203,marks,1,12320,0.0,9.41897923708751
20204,luk,1,12321,0.0,9.419060402624668
20205,luc,1,12322,0.0,9.419141561574516
20206,justinian,1,12323,0.0,9.419222713938122
20182,fullen,1,12324,0.0,9.419303859716559
20180,morhor,1,12325,0.0,9.41938499891089
20154,murch,1,12326,0.0,9.419466131522189
20166,duetting,1,12327,0.0,9.41954725755152
20155,cranking,1,12328,0.0,9.419628376999952
20156,hornemooni,1,12329,0.0,9.419709489868552
20157,drawg,1,12330,0.0,9.41979059615839
20158,ivy,1,12331,0.0,9.41987169587053
20159,alum,1,12332,0.0,9.419952789006041
20160,finnecies,1,12333,0.0,9.420033875565988
20161,jitters,1,12334,0.0,9.420114955551439
20162,trivett,1,12335,0.0,9.420196028963456
20163,knutted,1,12336,0.0,9.42027709580311
20164,peena,1,12337,0.0,9.420358156071465
20165,queena,1,12338,0.0,9.420439209769585
20167,brideen,1,12339,0.0,9.420520256898534
20179,brake,1,12340,0.0,9.42060129745938
20168,alan,1,12341,0.0,9.420682331453184
20169,diamindwaiting,1,12342,0.0,9.420763358881013
20170,gesture,1,12343,0.0,9.42084437974393
20171,gallus,1,12344,0.0,9.420925394042996
20172,croaks,1,12345,0.0,9.42100640177928
20173,dovlen,1,12346,0.0,9.421087402953841
20174,rathfinn,1,12347,0.0,9.421168397567744
20175,interpro,1,12348,0.0,9.42124938562205
20176,vincial,1,12349,0.0,9.421330367117822
20177,crucifixioners,1,12350,0.0,9.421411342056123
20178,gosson,1,12351,0.0,9.421492310438014
20099,longbow,1,12352,0.0,9.421573272264558
20098,rowley,1,12353,0.0,9.421654227536814
20097,walker,1,12354,0.0,9.421735176255844
20041,inkeeper,1,12355,0.0,9.42181611842271
20034,macbruiser,1,12356,0.0,9.421897054038473
20035,norris,1,12357,0.0,9.42197798310419
20686,feather,1,12358,0.0,9.422058905620926
20685,reckless,1,12359,0.0,9.422139821589736
20683,starloe,1,12360,0.0,9.422220731011683
20036,nobnut,1,12361,0.0,9.422301633887823
20037,becracking,1,12362,0.0,9.422382530219219
20682,farerne,1,12363,0.0,9.422463420006927
20038,cucconut,1,12364,0.0,9.422544303252007
20039,kknneess,1,12365,0.0,9.422625179955517
20040,umpthump,1,12366,0.0,9.422706050118514
20042,doater,1,12367,0.0,9.422786913742057
20032,voterloost,1,12368,0.0,9.422867770827203
20043,een,1,12369,0.0,9.42294862137501
20044,wednessmorn,1,12370,0.0,9.423029465386534
20681,farvel,1,12371,0.0,9.423110302862831
20045,delphin,1,12372,0.0,9.423191133804961
20046,dringing,1,12373,0.0,9.423271958213975
20047,grusham,1,12374,0.0,9.423352776090933
20048,undergang,1,12375,0.0,9.423433587436891
20049,hymernians,1,12376,0.0,9.423514392252901
20050,strenging,1,12377,0.0,9.423595190540022
20051,massalltolled,1,12378,0.0,9.423675982299306
20052,frut,1,12379,0.0,9.42375676753181
20033,o’bryan,1,12380,0.0,9.423837546238587
20031,trimmings,1,12381,0.0,9.423918318420691
20096,kniferope,1,12382,0.0,9.423999084079178
20018,horesies,1,12383,0.0,9.424079843215099
20691,deville,1,12384,0.0,9.424160595829509
20011,mackundred,1,12385,0.0,9.42424134192346
20690,girbauds,1,12386,0.0,9.424322081498007
20012,abog,1,12387,0.0,9.4244028145542
20689,broads,1,12388,0.0,9.424483541093094
20013,hillman,1,12389,0.0,9.424564261115739
20014,minx,1,12390,0.0,9.424644974623188
20688,sunnin,1,12391,0.0,9.424725681616493
20015,listun,1,12392,0.0,9.424806382096705
20016,mudquirt,1,12393,0.0,9.424887076064874
20017,bulgen,1,12394,0.0,9.424967763522053
20019,wollan,1,12395,0.0,9.42504844446929
20030,egg,1,12396,0.0,9.42512911890764
20020,indulgencies,1,12397,0.0,9.425209786838147
20021,flemsh,1,12398,0.0,9.425290448261865
20022,tik,1,12399,0.0,9.425371103179842
20023,scapu,1,12400,0.0,9.425451751593128
20024,lars,1,12401,0.0,9.425532393502772
20025,stump,1,12402,0.0,9.425613028909824
20026,hubert,1,12403,0.0,9.42569365781533
20027,chemins,1,12404,0.0,9.42577428022034
20687,dobb,1,12405,0.0,9.425854896125902
20028,croixes,1,12406,0.0,9.425935505533063
20029,rosairette,1,12407,0.0,9.426016108442871
20053,jik,1,12408,0.0,9.426096704856375
20054,sauss,1,12409,0.0,9.42617729477462
20680,returns,1,12410,0.0,9.426257878198653
20087,birchentop,1,12411,0.0,9.426338455129521
20078,couddled,1,12412,0.0,9.42641902556827
20079,huggins,1,12413,0.0,9.426499589515949
20080,sparkes,1,12414,0.0,9.426580146973597
20081,footer,1,12415,0.0,9.426660697942268
20082,hance,1,12416,0.0,9.426741242423
20083,nancies,1,12417,0.0,9.426821780416843
20084,scaldhead,1,12418,0.0,9.426902311924838
20085,pursue,1,12419,0.0,9.426982836948033
20672,fumes,1,12420,0.0,9.42706335548747
20671,feats,1,12421,0.0,9.427143867544194
20086,bunkledoodle,1,12422,0.0,9.427224373119248
20088,nursed,1,12423,0.0,9.427304872213677
20679,nattenlaender,1,12424,0.0,9.427385364828522
20089,skerry,1,12425,0.0,9.427465850964829
20670,flure,1,12426,0.0,9.42754633062364
20090,badbols,1,12427,0.0,9.427626803805994
20669,peerless,1,12428,0.0,9.427707270512938
20091,burryberries,1,12429,0.0,9.42778773074551
20092,massus,1,12430,0.0,9.427868184504756
20668,o’bawlar,1,12431,0.0,9.427948631791715
20667,machugh,1,12432,0.0,9.428029072607428
20093,bran,1,12433,0.0,9.428109506952937
20094,biscuits,1,12434,0.0,9.428189934829282
20095,morialtay,1,12435,0.0,9.428270356237505
20077,powell,1,12436,0.0,9.428350771178645
20673,wineman,1,12437,0.0,9.42843117965374
20674,barleyhome,1,12438,0.0,9.428511581663834
20075,lupsqueezer,1,12439,0.0,9.428591977209965
20056,fullends,1,12440,0.0,9.42867236629317
20057,corpus,1,12441,0.0,9.42875274891449
20678,liff,1,12442,0.0,9.428833125074965
20677,hans,1,12443,0.0,9.428913494775632
20676,nansy,1,12444,0.0,9.428993858017527
20058,entis,1,12445,0.0,9.429074214801693
20059,scurves,1,12446,0.0,9.429154565129164
20060,demnye,1,12447,0.0,9.429234909000977
20061,unclish,1,12448,0.0,9.429315246418172
20062,ams,1,12449,0.0,9.429395577381786
20063,oom,1,12450,0.0,9.429475901892854
20064,nichtia,1,12451,0.0,9.429556219952412
20065,neffin,1,12452,0.0,9.4296365315615
20066,charmer,1,12453,0.0,9.429716836721148
20067,gormagareen,1,12454,0.0,9.429797135432397
20068,gunting,1,12455,0.0,9.429877427696281
20069,munting,1,12456,0.0,9.429957713513835
20070,punting,1,12457,0.0,9.430037992886092
20071,eitch,1,12458,0.0,9.430118265814091
20072,frecklesome,1,12459,0.0,9.430198532298864
20073,freshcheeky,1,12460,0.0,9.430278792341444
20675,slumped,1,12461,0.0,9.430359045942868
20074,sweetworded,1,12462,0.0,9.430439293104167
18965,panto,1,12463,0.0,9.430519533826377
18963,nexistence,1,12464,0.0,9.430599768110529
17243,teggs,1,12465,0.0,9.430679995957659
17826,nourished,1,12466,0.0,9.430760217368796
17815,mol,1,12467,0.0,9.430840432344976
17816,tern,1,12468,0.0,9.430920640887228
17817,giaourmany,1,12469,0.0,9.431000842996585
17818,amelakins,1,12470,0.0,9.431081038674082
17819,engined,1,12471,0.0,9.431161227920747
17820,egypsians,1,12472,0.0,9.431241410737613
17821,assented,1,12473,0.0,9.431321587125709
17822,inlookers,1,12474,0.0,9.431401757086068
17823,oxmanstongue,1,12475,0.0,9.431481920619719
17824,stalled,1,12476,0.0,9.431562077727694
17825,stabled,1,12477,0.0,9.431642228411022
17827,overlord,1,12478,0.0,9.431722372670732
17813,tootrue,1,12479,0.0,9.431802510507854
17830,scuffeldfallen,1,12480,0.0,9.43188264192342
17831,skillfilledfelon,1,12481,0.0,9.431962766918454
20903,booms,1,12482,0.0,9.432042885493988
17832,contaimns,1,12483,0.0,9.432122997651051
17833,hangsters,1,12484,0.0,9.43220310339067
17834,constrains,1,12485,0.0,9.432283202713874
17835,hersirrs,1,12486,0.0,9.43236329562169
17836,ful,1,12487,0.0,9.432443382115146
17837,mintage,1,12488,0.0,9.432523462195268
17838,vaster,1,12489,0.0,9.432603535863086
17839,humpup,1,12490,0.0,9.432683603119623
17814,solidan,1,12491,0.0,9.43276366396591
17812,conquerods,1,12492,0.0,9.43284371840297
17841,atween,1,12493,0.0,9.432923766431829
17798,lames,1,12494,0.0,9.433003808053515
17787,slavar,1,12495,0.0,9.433083843269053
17788,alldconfusalem,1,12496,0.0,9.433163872079467
17789,guiltfeather,1,12497,0.0,9.433243894485784
17790,pertained,1,12498,0.0,9.433323910489028
17791,hercushiccups,1,12499,0.0,9.433403920090221
17792,educe,1,12500,0.0,9.433483923290392
17793,beholders,1,12501,0.0,9.433563920090563
17795,penance,1,12502,0.0,9.433643910491758
20905,unthought,1,12503,0.0,9.433723894495
17796,libel,1,12504,0.0,9.433803872101313
17797,lifts,1,12505,0.0,9.433883843311719
17799,lofty,1,12506,0.0,9.433963808127244
17811,arooned,1,12507,0.0,9.434043766548907
17800,housed,1,12508,0.0,9.434123718577732
17801,hersy,1,12509,0.0,9.434203664214742
17802,harrow,1,12510,0.0,9.434283603460957
17804,rogues,1,12511,0.0,9.4343635363174
17805,racketeer,1,12512,0.0,9.434443462785092
17806,romps,1,12513,0.0,9.434523382865056
17807,rein,1,12514,0.0,9.43460329655831
17808,rockery,1,12515,0.0,9.434683203865875
20904,percussion,1,12516,0.0,9.434763104788773
17809,rambling,1,12517,0.0,9.434842999328023
17810,nightclothesed,1,12518,0.0,9.434922887484646
17840,stummock,1,12519,0.0,9.435002769259663
17842,showdows,1,12520,0.0,9.43508264465409
17785,ivan,1,12521,0.0,9.435162513668947
17881,messafissi,1,12522,0.0,9.435242376305256
17870,roundhouse,1,12523,0.0,9.435322232564033
17871,orofaces,1,12524,0.0,9.435402082446297
17872,guiltshouters,1,12525,0.0,9.435481925953065
17873,crimemummers,1,12526,0.0,9.435561763085358
17874,codnops,1,12527,0.0,9.435641593844192
17875,gracies,1,12528,0.0,9.435721418230584
17876,scamps,1,12529,0.0,9.435801236245553
17877,encloded,1,12530,0.0,9.435881047890113
17878,petitioning,1,12531,0.0,9.435960853165286
17879,steadied,1,12532,0.0,9.436040652072082
17880,jura,1,12533,0.0,9.436120444611522
17882,wifebetter,1,12534,0.0,9.436200230784621
17868,grobbling,1,12535,0.0,9.436280010592395
17883,bestman,1,12536,0.0,9.436359784035856
17884,botcha,1,12537,0.0,9.436439551116026
20900,classics,1,12538,0.0,9.436519311833914
17885,taylorised,1,12539,0.0,9.436599066190539
17886,selve,1,12540,0.0,9.436678814186912
17887,thishis,1,12541,0.0,9.43675855582405
20899,lids,1,12542,0.0,9.436838291102966
17889,primeum,1,12543,0.0,9.436918020024674
17890,nobilees,1,12544,0.0,9.436997742590188
17891,notomise,1,12545,0.0,9.437077458800523
17892,naught,1,12546,0.0,9.437157168656688
17869,hummley,1,12547,0.0,9.4372368721597
17867,sollecited,1,12548,0.0,9.43731656931057
17843,fellah,1,12549,0.0,9.437396260110308
17854,bespeaking,1,12550,0.0,9.43747594455993
17844,misto,1,12551,0.0,9.437555622660446
17845,spillitshops,1,12552,0.0,9.437635294412868
17846,keepeth,1,12553,0.0,9.437714959818209
17847,khummer,1,12554,0.0,9.437794618877478
17848,phett,1,12555,0.0,9.437874271591685
20902,zooms,1,12556,0.0,9.437953917961844
17849,lyph,1,12557,0.0,9.438033557988964
17850,nobbut,1,12558,0.0,9.438113191674054
17851,terers,1,12559,0.0,9.438192819018127
17852,childerness,1,12560,0.0,9.438272440022189
17853,allfaulters,1,12561,0.0,9.438352054687252
17855,detectors,1,12562,0.0,9.438431663014326
17866,boardsoldereds,1,12563,0.0,9.438511265004419
17856,venuvarities,1,12564,0.0,9.438590860658538
17857,whateither,1,12565,0.0,9.438670449977693
17858,iota,1,12566,0.0,9.438750032962892
17859,faust,1,12567,0.0,9.438829609615144
17860,doubtedly,1,12568,0.0,9.438909179935457
17861,overthrew,1,12569,0.0,9.438988743924838
17862,ilkermann,1,12570,0.0,9.439068301584292
17863,persuade,1,12571,0.0,9.43914785291483
17864,kopfinpot,1,12572,0.0,9.439227397917458
17865,astrode,1,12573,0.0,9.439306936593182
20901,frequents,1,12574,0.0,9.439386468943006
17786,slavansky,1,12575,0.0,9.43946599496794
17783,abulbul,1,12576,0.0,9.439545514668987
17894,ubivence,1,12577,0.0,9.439625028047155
17712,murdhering,1,12578,0.0,9.439704535103449
17701,gadden,1,12579,0.0,9.439784035838873
17702,anthea,1,12580,0.0,9.439863530254431
17703,unfoiled,1,12581,0.0,9.439943018351132
17704,wanderloot,1,12582,0.0,9.440022500129976
17705,wagged,1,12583,0.0,9.440101975591968
17706,opter,1,12584,0.0,9.440181444738114
17707,apter,1,12585,0.0,9.440260907569415
17708,samuraised,1,12586,0.0,9.440340364086879
17709,twimbs,1,12587,0.0,9.440419814291506
17710,mutthering,1,12588,0.0,9.440499258184298
17711,ivies,1,12589,0.0,9.44057869576626
17713,idies,1,12590,0.0,9.440658127038393
17699,cococancancacacanotioun,1,12591,0.0,9.4407375520017
17714,mouldhering,1,12592,0.0,9.440816970657185
20907,funks,1,12593,0.0,9.440896383005846
17715,iries,1,12594,0.0,9.440975789048688
17716,muskat,1,12595,0.0,9.441055188786711
17717,grove,1,12596,0.0,9.441134582220915
17718,plinnyflowers,1,12597,0.0,9.441213969352303
17719,calo,1,12598,0.0,9.441293350181875
17720,mella,1,12599,0.0,9.44137272471063
17722,magpyre,1,12600,0.0,9.441452092939569
17723,towers,1,12601,0.0,9.441531454869693
17724,scorching,1,12602,0.0,9.441610810502
17700,wormd,1,12603,0.0,9.441690159837492
17698,commodity,1,12604,0.0,9.441769502877165
17726,ravenindove,1,12605,0.0,9.44184883962202
17684,meetinghouse,1,12606,0.0,9.441928170073055
17674,gurdly,1,12607,0.0,9.44200749423127
17675,cicilian,1,12608,0.0,9.44208681209766
17676,concertone,1,12609,0.0,9.442166123673227
17677,fonngeena,1,12610,0.0,9.442245428958966
17678,barney,1,12611,0.0,9.442324727955874
17679,shaken,1,12612,0.0,9.442404020664952
17680,everybothy,1,12613,0.0,9.442483307087192
17681,morehampton,1,12614,0.0,9.442562587223597
17682,n.,1,12615,0.0,9.442641861075158
20908,poobah,1,12616,0.0,9.442721128642875
17683,sheil,1,12617,0.0,9.442800389927742
17685,lanigan,1,12618,0.0,9.442879644930755
17697,astoutsalliesemoutioun,1,12619,0.0,9.44295889365291
17686,embaraced,1,12620,0.0,9.443038136095204
17687,vergemout,1,12621,0.0,9.44311737225863
17688,falter,1,12622,0.0,9.443196602144186
17689,mormor,1,12623,0.0,9.443275825752862
17690,blathrehoot,1,12624,0.0,9.443355043085656
17691,sophsterliness,1,12625,0.0,9.443434254143561
17692,pugnate,1,12626,0.0,9.44351345892757
17693,fiannaship,1,12627,0.0,9.44359265743868
17694,commonturn,1,12628,0.0,9.443671849677882
17695,oudchd,1,12629,0.0,9.44375103564617
17696,fest,1,12630,0.0,9.443830215344537
17725,screeching,1,12631,0.0,9.443909388773974
17727,thees,1,12632,0.0,9.443988555935478
17782,viceversounding,1,12633,0.0,9.444067716830038
17768,deter,1,12634,0.0,9.444146871458646
17757,chow,1,12635,0.0,9.444226019822295
17758,fatt,1,12636,0.0,9.444305161921976
17759,badley,1,12637,0.0,9.444384297758681
17760,bide,1,12638,0.0,9.444463427333401
17761,toil,1,12639,0.0,9.444542550647126
17762,tubb,1,12640,0.0,9.444621667700849
17763,pingers,1,12641,0.0,9.444700778495557
17764,ideally,1,12642,0.0,9.444779883032243
17765,reconstituted,1,12643,0.0,9.444858981311897
17766,putther,1,12644,0.0,9.444938073335509
17767,peterpacked,1,12645,0.0,9.445017159104065
17769,mining,1,12646,0.0,9.445096238618559
17755,germinal,1,12647,0.0,9.445175311879977
17771,howabouts,1,12648,0.0,9.445254378889308
17772,absences,1,12649,0.0,9.445333439647541
17773,tastes,1,12650,0.0,9.445412494155667
17774,listingness,1,12651,0.0,9.44549154241467
17775,ungiven,1,12652,0.0,9.445570584425539
